stop_id,route_id,delay_at_stop_min,missed_time_window,distance_from_prev_km,planned_travel_min,stop_sequence,road_type,hour_of_day,day_of_week,traffic_level,weather_condition,is_rush_hour,precipitation_mm,hist_delay_probability,cumulative_delay_min,prev_stop_delay_min,time_window_slack_min,stop_progress_ratio,planned_speed_kmh,hist_slack_min,is_high_risk_weather,is_urban_road,traffic_weather_risk
STP-13071,RT-0131,-0.8,0,25.65,17.1,7,0,7,0,3,0,0.0,0.0,0.083,3.6999999999999997,0.3,76.0,0.7777777777777778,89.99999999999999,58.09,0,0,2
STP-63258,RT-0131,-0.2,0,17.32,11.5,8,0,7,0,3,0,1.0,0.0,0.083,2.8999999999999995,-0.8,65.0,0.8888888888888888,90.36521739130434,47.09,0,0,2
STP-58855,RT-0131,0.0,0,17.96,12.0,9,0,8,0,3,0,0.0,0.0,0.083,2.6999999999999993,-0.2,63.0,1.0,89.8,45.09,0,0,2
STP-40465,RT-0132,41.6,0,35.76,53.6,1,3,12,5,0,5,0.0,5.4,0.633,0.0,0.0,87.0,0.1111111111111111,40.02985074626866,44.29,0,1,8
STP-10730,RT-0132,22.1,1,20.25,30.4,2,3,12,5,0,5,1.0,26.7,0.633,41.6,41.6,61.0,0.2222222222222222,39.9671052631579,18.29,0,1,8
STP-73307,RT-0132,41.9,1,37.28,55.9,3,3,14,5,0,5,0.0,0.0,0.633,63.7,22.1,88.0,0.3333333333333333,40.014311270125226,45.29,0,1,8
STP-11785,RT-0132,27.7,1,24.19,36.3,4,3,15,5,0,5,0.0,0.0,0.633,105.6,41.9,74.0,0.4444444444444444,39.98347107438017,31.29,0,1,8
STP-78758,RT-0132,27.8,1,21.69,32.5,5,3,15,5,0,5,0.0,0.0,0.633,133.29999999999998,27.7,63.0,0.5555555555555556,40.04307692307693,20.29,0,1,8
STP-98694,RT-0132,28.9,1,26.29,39.4,6,3,16,5,0,5,1.0,1.5,0.633,161.1,27.8,69.0,0.6666666666666666,40.03553299492386,17.42,0,1,8
STP-58660,RT-0132,19.5,1,16.96,25.4,7,3,17,5,0,5,0.0,0.0,0.633,190.0,28.9,76.0,0.7777777777777778,40.06299212598426,24.42,0,1,8
STP-64565,RT-0132,31.2,1,25.35,38.0,8,3,18,5,0,5,0.0,5.4,0.633,209.5,19.5,61.0,0.8888888888888888,40.026315789473685,9.420000000000002,0,1,8
STP-22414,RT-0132,9.5,1,7.88,11.8,9,3,18,5,0,5,0.0,5.4,0.633,240.7,31.2,76.0,1.0,40.06779661016949,24.42,0,1,8
STP-86980,RT-0133,25.2,0,42.01,63.0,1,3,13,4,2,4,0.0,17.5,0.267,0.0,0.0,74.0,0.1,40.009523809523806,52.57,1,1,5
STP-72050,RT-0133,19.5,0,35.04,52.6,2,3,14,4,2,4,0.0,25.2,0.267,25.2,25.2,77.0,0.2,39.969581749049425,55.57,1,1,5
STP-52380,RT-0133,23.6,0,50.71,76.1,3,3,15,4,2,4,0.0,16.5,0.267,44.7,19.5,81.0,0.3,39.98160315374508,59.57,1,1,5
STP-41558,RT-0133,23.3,1,44.37,66.6,4,3,17,4,2,4,1.0,0.0,0.267,68.30000000000001,23.6,67.0,0.4,39.972972972972975,38.93,1,1,5
STP-38036,RT-0133,17.7,1,39.33,59.0,5,3,18,4,2,4,1.0,0.0,0.267,91.60000000000001,23.3,90.0,0.5,39.996610169491525,61.93,1,1,5
STP-83125,RT-0133,5.7,1,15.5,23.2,6,3,19,4,2,4,0.0,0.0,0.267,109.30000000000001,17.7,74.0,0.6,40.08620689655172,45.93,1,1,5
STP-35032,RT-0133,25.0,1,42.22,63.3,7,3,20,4,2,4,1.0,0.0,0.267,115.00000000000001,5.7,80.0,0.7,40.018957345971565,63.59,1,1,5
STP-53050,RT-0133,11.2,1,21.59,32.4,8,3,21,4,2,4,0.0,0.0,0.267,140.0,25.0,72.0,0.8,39.98148148148149,55.59,1,1,5
STP-62205,RT-0133,8.7,1,17.21,25.8,9,3,21,4,2,4,0.0,0.0,0.267,151.2,11.2,75.0,0.9,40.02325581395349,58.59,1,1,5
STP-92868,RT-0133,19.8,1,38.4,57.6,10,3,22,4,2,4,0.0,0.0,0.267,159.89999999999998,8.7,76.0,1.0,39.99999999999999,59.59,1,1,5
STP-51481,RT-0134,15.9,0,45.72,68.6,1,3,18,6,1,0,0.0,26.5,0.25,0.0,0.0,61.0,0.1111111111111111,39.988338192419825,36.91,0,1,3
STP-97519,RT-0134,8.3,0,16.13,24.2,2,3,19,6,1,0,0.0,0.0,0.25,15.9,15.9,68.0,0.2222222222222222,39.99173553719008,43.91,0,1,3
STP-36041,RT-0134,7.5,0,17.74,26.6,3,3,19,6,1,0,0.0,0.0,0.25,24.200000000000003,8.3,86.0,0.3333333333333333,40.01503759398496,61.91,0,1,3
STP-71112,RT-0134,8.3,0,16.81,25.2,4,3,20,6,1,0,0.0,16.0,0.25,31.700000000000003,7.5,87.0,0.4444444444444444,40.023809523809526,68.41,0,1,3
STP-87483,RT-0134,18.2,0,35.0,52.5,5,3,21,6,1,0,0.0,0.0,0.25,40.0,8.3,87.0,0.5555555555555556,40.0,68.41,0,1,3
STP-99245,RT-0134,9.2,0,45.33,68.0,6,3,22,6,1,0,0.0,0.0,0.25,58.2,18.2,83.0,0.6666666666666666,39.997058823529414,64.41,0,1,3
STP-28405,RT-0134,9.1,1,25.6,38.4,7,3,23,6,1,0,1.0,0.0,0.25,67.4,9.2,62.0,0.7777777777777778,40.0,43.41,0,1,3
STP-44674,RT-0134,7.7,1,31.68,47.5,8,3,0,0,1,0,1.0,0.0,0.25,76.5,9.1,83.0,0.8888888888888888,40.01684210526316,64.33,0,1,3
STP-86706,RT-0134,7.2,1,21.72,32.6,9,3,1,0,1,0,0.0,0.0,0.25,84.2,7.7,65.0,1.0,39.97546012269938,46.33,0,1,3
STP-87121,RT-0135,10.9,0,35.41,47.2,1,1,11,5,3,1,0.0,20.5,0.1,0.0,0.0,68.0,0.125,45.01271186440677,57.269999999999996,0,0,4
STP-23134,RT-0135,7.8,0,47.68,63.6,2,1,12,5,3,1,1.0,0.0,0.1,10.9,10.9,70.0,0.25,44.9811320754717,59.269999999999996,0,0,4
STP-67012,RT-0135,8.6,0,36.77,49.0,3,1,13,5,3,1,0.0,0.0,0.1,18.7,7.8,79.0,0.375,45.02448979591837,68.27,0,0,4
STP-40710,RT-0135,5.7,0,22.06,29.4,4,1,13,5,3,1,0.0,0.0,0.1,27.299999999999997,8.6,84.0,0.5,45.0204081632653,73.27,0,0,4
STP-31808,RT-0135,4.6,0,10.65,14.2,5,1,14,5,3,1,0.0,0.0,0.1,33.0,5.7,70.0,0.625,45.0,59.269999999999996,0,0,4
STP-17051,RT-0135,8.4,0,29.78,39.7,6,1,15,5,3,1,0.0,20.5,0.1,37.6,4.6,60.0,0.75,45.00755667506297,49.269999999999996,0,0,4
STP-36267,RT-0135,1.4,0,5.84,7.8,7,1,15,5,3,1,0.0,20.5,0.1,46.0,8.4,84.0,0.875,44.92307692307692,73.27,0,0,4
STP-82790,RT-0135,0.9,0,4.5,6.0,8,1,15,5,3,1,0.0,21.9,0.1,47.4,1.4,89.0,1.0,45.0,78.27,0,0,4
STP-19392,RT-0136,3.1,0,15.14,14.0,1,2,7,5,1,0,0.0,0.0,0.25,0.0,0.0,85.0,0.1,64.88571428571429,60.07,0,0,3
STP-75726,RT-0136,8.9,0,31.93,29.5,2,2,8,5,1,0,0.0,0.0,0.25,3.1,3.1,85.0,0.2,64.94237288135594,60.07,0,0,3
STP-49575,RT-0136,9.2,0,29.39,27.1,3,2,9,5,1,0,0.0,0.0,0.25,12.0,8.9,88.0,0.3,65.07011070110701,63.07,0,0,3
STP-65277,RT-0136,6.0,0,17.34,16.0,4,2,9,5,1,0,1.0,0.0,0.25,21.2,9.2,77.0,0.4,65.025,52.07,0,0,3
STP-63015,RT-0136,6.2,0,46.13,42.6,5,2,10,5,1,0,0.0,0.0,0.25,27.2,6.0,71.0,0.5,64.97183098591549,53.9,0,0,3
STP-17144,RT-0136,7.0,0,35.72,33.0,6,2,11,5,1,0,0.0,26.7,0.25,33.4,6.2,64.0,0.6,64.94545454545454,46.9,0,0,3
STP-80126,RT-0136,14.0,0,45.26,41.8,7,2,12,5,1,0,0.0,19.4,0.25,40.4,7.0,90.0,0.7,64.96650717703349,72.9,0,0,3
STP-87352,RT-0136,13.0,0,51.95,48.0,8,2,13,5,1,0,0.0,0.0,0.25,54.4,14.0,77.0,0.8,64.9375,59.9,0,0,3
STP-74175,RT-0136,11.3,1,27.5,25.4,9,2,13,5,1,0,1.0,23.4,0.25,67.4,13.0,78.0,0.9,64.96062992125985,60.9,0,0,3
STP-33426,RT-0136,7.9,1,21.95,20.3,10,2,14,5,1,0,1.0,0.0,0.25,78.7,11.3,81.0,1.0,64.8768472906404,63.9,0,0,3
STP-84588,RT-0137,65.5,0,49.61,74.4,1,3,18,5,0,5,0.0,0.0,0.633,0.0,0.0,87.0,0.2,40.00806451612903,35.42,0,1,8
STP-93458,RT-0137,32.7,1,26.33,39.5,2,3,19,5,0,5,0.0,0.0,0.633,65.5,65.5,83.0,0.4,39.994936708860756,31.42,0,1,8
STP-66811,RT-0137,27.9,1,23.88,35.8,3,3,20,5,0,5,1.0,20.3,0.633,98.2,32.7,86.0,0.6,40.02234636871509,49.47,0,1,8
STP-16400,RT-0137,51.2,1,42.73,64.1,4,3,21,5,0,5,0.0,0.0,0.633,126.1,27.9,63.0,0.8,39.99687987519501,26.47,0,1,8
STP-33758,RT-0137,26.5,1,22.75,34.1,5,3,22,5,0,5,0.0,0.0,0.633,177.3,51.2,89.0,1.0,40.02932551319648,52.47,0,1,8
STP-11647,RT-0138,35.9,0,31.6,42.1,1,1,18,5,0,5,1.0,27.4,0.633,0.0,0.0,75.0,0.16666666666666666,45.035629453681715,28.840000000000003,0,0,8
STP-43514,RT-0138,23.3,0,18.03,24.0,2,1,19,5,0,5,0.0,0.0,0.633,35.9,35.9,78.0,0.3333333333333333,45.075,31.840000000000003,0,0,8
STP-79414,RT-0138,22.2,1,19.14,25.5,3,1,20,5,0,5,1.0,27.4,0.633,59.2,23.3,67.0,0.5,45.03529411764706,25.299999999999997,0,0,8
STP-84041,RT-0138,43.9,1,36.51,48.7,4,1,21,5,0,5,0.0,0.0,0.633,81.4,22.2,73.0,0.6666666666666666,44.98151950718685,31.299999999999997,0,0,8
STP-27261,RT-0138,4.4,1,4.29,5.7,5,1,21,5,0,5,0.0,0.0,0.633,125.30000000000001,43.9,66.0,0.8333333333333334,45.1578947368421,24.299999999999997,0,0,8
STP-62575,RT-0138,41.0,1,32.8,43.7,6,1,22,5,0,5,0.0,0.0,0.633,129.70000000000002,4.4,74.0,1.0,45.034324942791756,32.3,0,0,8
STP-96008,RT-0139,30.4,0,44.5,66.8,1,3,16,0,3,4,0.0,0.0,0.333,0.0,0.0,86.0,0.1111111111111111,39.970059880239525,57.82,1,1,10
STP-28162,RT-0139,31.3,0,35.85,53.8,2,3,17,0,3,4,0.0,0.0,0.333,30.4,30.4,76.0,0.2222222222222222,39.98141263940521,47.82,1,1,10
STP-91984,RT-0139,18.6,0,23.13,34.7,3,3,18,0,3,4,0.0,25.1,0.333,61.7,31.3,88.0,0.3333333333333333,39.99423631123919,59.82,1,1,10
STP-31152,RT-0139,25.3,1,32.56,48.8,4,3,19,0,3,4,0.0,16.0,0.333,80.30000000000001,18.6,69.0,0.4444444444444444,40.03278688524591,40.82,1,1,10
STP-37132,RT-0139,14.2,1,15.76,23.6,5,3,20,0,3,4,1.0,0.0,0.333,105.60000000000001,25.3,90.0,0.5555555555555556,40.06779661016949,66.23,1,1,10
STP-89168,RT-0139,23.2,1,27.42,41.1,6,3,21,0,3,4,0.0,22.9,0.333,119.80000000000001,14.2,90.0,0.6666666666666666,40.02919708029197,66.23,1,1,10
STP-71631,RT-0139,30.3,1,41.18,61.8,7,3,22,0,3,4,0.0,1.7,0.333,143.0,23.2,64.0,0.7777777777777778,39.980582524271846,40.230000000000004,1,1,10
STP-80014,RT-0139,20.3,1,21.31,32.0,8,3,23,0,3,4,0.0,0.0,0.333,173.3,30.3,82.0,0.8888888888888888,39.95625,58.230000000000004,1,1,10
STP-67677,RT-0139,20.0,1,25.03,37.5,9,3,23,0,3,4,0.0,25.1,0.333,193.60000000000002,20.3,83.0,1.0,40.048,59.230000000000004,1,1,10
STP-84479,RT-0140,30.6,0,48.32,44.6,1,2,3,0,1,3,0.0,0.0,0.333,0.0,0.0,87.0,0.2,65.00448430493273,68.86,1,0,12
STP-48170,RT-0140,22.9,0,35.14,32.4,2,2,4,0,1,3,0.0,0.0,0.333,30.6,30.6,84.0,0.4,65.07407407407409,65.86,1,0,12
STP-48316,RT-0140,25.9,1,43.76,40.4,3,2,4,0,1,3,0.0,15.8,0.333,53.5,22.9,67.0,0.6,64.99009900990099,48.86,1,0,12
STP-76662,RT-0140,20.3,1,38.69,35.7,4,2,5,0,1,3,1.0,0.0,0.333,79.4,25.9,84.0,0.8,65.0252100840336,65.86,1,0,12
STP-51195,RT-0140,19.1,1,35.07,32.4,5,2,6,0,1,3,0.0,20.6,0.333,99.7,20.3,68.0,1.0,64.94444444444446,49.86,1,0,12
STP-78697,RT-0141,3.2,0,5.09,6.8,1,1,19,3,1,1,0.0,20.3,0.267,0.0,0.0,64.0,0.16666666666666666,44.911764705882355,36.69,0,0,6
STP-82520,RT-0141,3.8,0,6.86,9.1,2,1,19,3,1,1,0.0,0.0,0.267,3.2,3.2,78.0,0.3333333333333333,45.23076923076923,50.69,0,0,6
STP-33944,RT-0141,12.7,0,20.74,27.7,3,1,20,3,1,1,0.0,6.3,0.267,7.0,3.8,66.0,0.5,44.92418772563177,45.83,0,0,6
STP-46369,RT-0141,26.6,0,46.45,61.9,4,1,21,3,1,1,0.0,22.5,0.267,19.7,12.7,77.0,0.6666666666666666,45.02423263327948,56.83,0,0,6
STP-86765,RT-0141,28.7,1,47.11,62.8,5,1,22,3,1,1,0.0,0.0,0.267,46.3,26.6,81.0,0.8333333333333334,45.00955414012739,60.83,0,0,6
STP-25257,RT-0141,14.0,1,21.33,28.4,6,1,23,3,1,1,0.0,0.0,0.267,75.0,28.7,82.0,1.0,45.06338028169014,61.83,0,0,6
STP-94578,RT-0142,22.2,0,32.47,43.3,1,1,17,4,1,5,1.0,0.0,0.3,0.0,0.0,73.0,0.25,44.99307159353349,46.53,0,0,6
STP-33878,RT-0142,21.7,0,30.9,41.2,2,1,18,4,1,5,0.0,0.0,0.3,22.2,22.2,64.0,0.5,44.99999999999999,37.53,0,0,6
STP-22395,RT-0142,22.6,1,29.89,39.9,3,1,19,4,1,5,0.0,1.4,0.3,43.9,21.7,65.0,0.75,44.94736842105264,38.53,0,0,6
STP-75769,RT-0142,27.2,1,44.57,59.4,4,1,20,4,1,5,0.0,0.0,0.3,66.5,22.6,77.0,1.0,45.02020202020202,60.07,0,0,6
STP-58600,RT-0143,40.5,0,58.63,54.1,1,2,22,4,0,1,0.0,0.0,0.6,0.0,0.0,85.0,0.14285714285714285,65.02402957486137,50.02,0,0,8
STP-10743,RT-0143,27.4,0,41.34,38.2,2,2,23,4,0,1,0.0,20.7,0.6,40.5,40.5,80.0,0.2857142857142857,64.93193717277487,45.02,0,0,8
STP-36504,RT-0143,26.0,1,40.29,37.2,3,2,0,5,0,1,0.0,25.4,0.6,67.9,27.4,65.0,0.42857142857142855,64.98387096774194,28.04,0,0,8
STP-36142,RT-0143,28.4,1,39.62,36.6,4,2,1,5,0,1,0.0,0.0,0.6,93.9,26.0,83.0,0.5714285714285714,64.95081967213115,46.04,0,0,8
STP-87717,RT-0143,18.9,1,28.43,26.2,5,2,1,5,0,1,1.0,0.0,0.6,122.30000000000001,28.4,69.0,0.7142857142857143,65.10687022900764,32.04,0,0,8
STP-17774,RT-0143,20.4,1,29.94,27.6,6,2,2,5,0,1,1.0,0.0,0.6,141.20000000000002,18.9,87.0,0.8571428571428571,65.08695652173913,50.04,0,0,8
STP-64234,RT-0143,30.1,1,49.71,45.9,7,2,3,5,0,1,1.0,0.0,0.6,161.60000000000002,20.4,72.0,1.0,64.98039215686275,35.04,0,0,8
STP-57474,RT-0144,11.4,0,23.21,30.9,1,1,4,5,1,0,0.0,29.1,0.25,0.0,0.0,72.0,0.16666666666666666,45.067961165048544,56.11,0,0,3
STP-73747,RT-0144,20.5,0,32.02,42.7,2,1,5,5,1,0,0.0,0.0,0.25,11.4,11.4,67.0,0.3333333333333333,44.99297423887588,51.11,0,0,3
STP-52869,RT-0144,8.8,0,17.45,23.3,3,1,6,5,1,0,0.0,0.0,0.25,31.9,20.5,86.0,0.5,44.93562231759656,70.11,0,0,3
STP-79699,RT-0144,17.4,0,42.17,56.2,4,1,7,5,1,0,0.0,0.0,0.25,40.7,8.8,78.0,0.6666666666666666,45.021352313167256,51.06,0,0,3
STP-99647,RT-0144,12.8,1,21.91,29.2,5,1,8,5,1,0,0.0,0.0,0.25,58.1,17.4,69.0,0.8333333333333334,45.020547945205486,42.06,0,0,3
STP-54539,RT-0144,17.6,1,26.02,34.7,6,1,8,5,1,0,0.0,0.0,0.25,70.9,12.8,68.0,1.0,44.99135446685879,41.06,0,0,3
STP-29435,RT-0145,5.3,0,24.74,22.8,1,2,11,3,3,3,0.0,0.0,0.167,0.0,0.0,83.0,0.25,65.10526315789473,70.28,1,0,8
STP-51331,RT-0145,12.9,0,54.07,49.9,2,2,12,3,3,3,0.0,20.3,0.167,5.3,5.3,62.0,0.5,65.01402805611222,49.28,1,0,8
STP-13577,RT-0145,19.5,0,54.22,50.0,3,2,13,3,3,3,0.0,0.0,0.167,18.2,12.9,79.0,0.75,65.064,66.28,1,0,8
STP-68564,RT-0145,12.9,0,41.33,38.2,4,2,14,3,3,3,0.0,0.0,0.167,37.7,19.5,62.0,1.0,64.91623036649214,49.28,1,0,8
STP-59811,RT-0146,-0.2,0,21.86,20.2,1,2,5,6,2,5,0.0,0.0,0.067,0.0,0.0,61.0,0.25,64.93069306930693,53.54,0,0,2
STP-21069,RT-0146,-1.8,0,23.4,21.6,2,2,6,6,2,5,1.0,4.4,0.067,-0.2,-0.2,73.0,0.5,64.99999999999999,65.54,0,0,2
STP-42636,RT-0146,-0.7,0,51.95,48.0,3,2,7,6,2,5,0.0,0.0,0.067,-2.0,-1.8,80.0,0.75,64.9375,66.22,0,0,2
STP-96632,RT-0146,-0.3,0,32.32,29.8,4,2,8,6,2,5,0.0,29.1,0.067,-2.7,-0.7,70.0,1.0,65.0738255033557,56.22,0,0,2
STP-80710,RT-0147,2.6,0,18.38,17.0,1,2,21,6,2,3,0.0,0.0,0.1,0.0,0.0,77.0,0.1,64.87058823529412,68.19,1,0,4
STP-18693,RT-0147,4.0,0,18.76,17.3,2,2,21,6,2,3,0.0,0.0,0.1,2.6,2.6,83.0,0.2,65.0635838150289,74.19,1,0,4
STP-10094,RT-0147,2.8,0,13.28,12.3,3,2,22,6,2,3,0.0,0.0,0.1,6.6,4.0,65.0,0.3,64.78048780487804,56.19,1,0,4
STP-84873,RT-0147,1.1,0,15.02,13.9,4,2,22,6,2,3,0.0,0.0,0.1,9.399999999999999,2.8,79.0,0.4,64.83453237410072,70.19,1,0,4
STP-90611,RT-0147,1.0,0,6.09,5.6,5,2,23,6,2,3,0.0,0.0,0.1,10.499999999999998,1.1,78.0,0.5,65.25,69.19,1,0,4
STP-44960,RT-0147,6.3,0,43.95,40.6,6,2,23,6,2,3,1.0,4.9,0.1,11.499999999999998,1.0,67.0,0.6,64.95073891625617,58.19,1,0,4
STP-35938,RT-0147,1.0,0,15.84,14.6,7,2,0,0,2,3,1.0,0.0,0.1,17.799999999999997,6.3,88.0,0.7,65.0958904109589,82.04,1,0,4
STP-73418,RT-0147,1.8,0,12.05,11.1,8,2,0,0,2,3,0.0,4.9,0.1,18.799999999999997,1.0,65.0,0.8,65.13513513513514,59.04,1,0,4
STP-81549,RT-0147,7.8,0,39.97,36.9,9,2,1,0,2,3,1.0,0.0,0.1,20.599999999999998,1.8,74.0,0.9,64.99186991869918,68.04,1,0,4
STP-73878,RT-0147,3.6,0,26.67,24.6,10,2,2,0,2,3,0.0,14.3,0.1,28.4,7.8,65.0,1.0,65.04878048780488,59.04,1,0,4
STP-33935,RT-0148,34.1,0,37.98,50.6,1,1,2,0,0,0,0.0,0.0,0.583,0.0,0.0,83.0,0.125,45.03557312252964,46.72,0,0,4
STP-29892,RT-0148,22.0,0,23.85,31.8,2,1,3,0,0,0,1.0,21.0,0.583,34.1,34.1,69.0,0.25,45.0,32.72,0,0,4
STP-30807,RT-0148,32.5,1,36.15,48.2,3,1,4,0,0,0,0.0,0.0,0.583,56.1,22.0,71.0,0.375,45.0,34.72,0,0,4
STP-36502,RT-0148,40.0,1,42.65,56.9,4,1,5,0,0,0,0.0,0.0,0.583,88.6,32.5,70.0,0.5,44.973637961335676,33.72,0,0,4
STP-49320,RT-0148,30.5,1,40.99,54.7,5,1,6,0,0,0,1.0,10.5,0.583,128.6,40.0,72.0,0.625,44.96160877513711,35.72,0,0,4
STP-28389,RT-0148,29.4,1,31.02,41.4,6,1,7,0,0,0,0.0,0.0,0.583,159.1,30.5,62.0,0.75,44.95652173913044,20.759999999999998,0,0,4
STP-35345,RT-0148,21.5,1,25.35,33.8,7,1,8,0,0,0,0.0,0.0,0.583,188.5,29.4,69.0,0.875,45.00000000000001,27.759999999999998,0,0,4
STP-29902,RT-0148,9.0,1,11.11,14.8,8,1,8,0,0,0,0.0,0.0,0.583,210.0,21.5,79.0,1.0,45.04054054054054,37.76,0,0,4
STP-92168,RT-0149,8.4,0,30.02,27.7,1,2,22,0,1,0,1.0,22.3,0.25,0.0,0.0,75.0,0.14285714285714285,65.02527075812274,60.44,0,0,3
STP-89077,RT-0149,9.0,0,35.92,33.2,2,2,23,0,1,0,0.0,26.0,0.25,8.4,8.4,81.0,0.2857142857142857,64.91566265060241,66.44,0,0,3
STP-46726,RT-0149,3.4,0,10.38,9.6,3,2,23,0,1,0,0.0,0.0,0.25,17.4,9.0,72.0,0.42857142857142855,64.875,57.44,0,0,3
STP-20891,RT-0149,10.9,0,55.34,51.1,4,2,0,1,1,0,0.0,0.0,0.25,20.799999999999997,3.4,67.0,0.5714285714285714,64.97847358121331,47.8,0,0,3
STP-73945,RT-0149,7.7,0,37.1,34.2,5,2,1,1,1,0,0.0,0.0,0.25,31.699999999999996,10.9,60.0,0.7142857142857143,65.08771929824562,40.8,0,0,3
STP-94237,RT-0149,7.2,0,29.49,27.2,6,2,2,1,1,0,0.0,13.8,0.25,39.4,7.7,66.0,0.8571428571428571,65.05147058823529,46.8,0,0,3
STP-61608,RT-0149,7.8,0,31.68,29.2,7,2,2,1,1,0,0.0,0.0,0.25,46.6,7.2,75.0,1.0,65.0958904109589,55.8,0,0,3
STP-42597,RT-0150,2.9,0,42.64,56.9,1,1,9,0,2,1,0.0,22.2,0.033,0.0,0.0,84.0,0.1111111111111111,44.96309314586995,73.43,0,0,2
STP-81732,RT-0150,0.2,0,24.89,33.2,2,1,9,0,2,1,0.0,0.0,0.033,2.9,2.9,68.0,0.2222222222222222,44.98192771084337,57.43,0,0,2
STP-80547,RT-0150,0.8,0,7.84,10.5,3,1,10,0,2,1,1.0,4.4,0.033,3.1,0.2,60.0,0.3333333333333333,44.800000000000004,53.92,0,0,2
STP-93817,RT-0150,6.7,0,43.7,58.3,4,1,11,0,2,1,0.0,0.0,0.033,3.9000000000000004,0.8,86.0,0.4444444444444444,44.97427101200687,79.92,0,0,2
STP-32091,RT-0150,1.6,0,16.7,22.3,5,1,11,0,2,1,0.0,11.1,0.033,10.600000000000001,6.7,64.0,0.5555555555555556,44.93273542600896,57.92,0,0,2
STP-62162,RT-0150,1.9,0,19.81,26.4,6,1,12,0,2,1,0.0,0.0,0.033,12.200000000000001,1.6,64.0,0.6666666666666666,45.022727272727266,57.92,0,0,2
STP-62003,RT-0150,1.8,0,36.1,48.1,7,1,13,0,2,1,1.0,0.0,0.033,14.100000000000001,1.9,81.0,0.7777777777777778,45.03118503118503,74.92,0,0,2
STP-39468,RT-0150,1.1,0,27.24,36.3,8,1,14,0,2,1,0.0,29.1,0.033,15.900000000000002,1.8,71.0,0.8888888888888888,45.02479338842975,64.92,0,0,2
STP-39600,RT-0150,-1.9,0,39.7,52.9,9,1,15,0,2,1,0.0,7.5,0.033,17.000000000000004,1.1,76.0,1.0,45.02835538752364,69.92,0,0,2
STP-40763,RT-0151,14.7,0,28.19,26.0,1,2,21,5,1,2,0.0,0.0,0.383,0.0,0.0,84.0,0.125,65.05384615384615,59.85,0,0,9
STP-76512,RT-0151,14.8,0,27.48,25.4,2,2,22,5,1,2,0.0,4.6,0.383,14.7,14.7,72.0,0.25,64.91338582677166,47.85,0,0,9
STP-39355,RT-0151,7.7,0,16.34,15.1,3,2,23,5,1,2,1.0,22.3,0.383,29.5,14.8,73.0,0.375,64.9271523178808,48.85,0,0,9
STP-68781,RT-0151,13.0,0,27.32,25.2,4,2,23,5,1,2,0.0,8.2,0.383,37.2,7.7,68.0,0.5,65.04761904761905,43.85,0,0,9
STP-46187,RT-0151,19.1,0,45.79,42.3,5,2,0,6,1,2,1.0,0.0,0.383,50.2,13.0,75.0,0.625,64.95035460992908,53.14,0,0,9
STP-38207,RT-0151,17.7,1,33.36,30.8,6,2,1,6,1,2,0.0,17.5,0.383,69.30000000000001,19.1,67.0,0.75,64.98701298701299,45.14,0,0,9
STP-28904,RT-0151,17.0,1,35.14,32.4,7,2,2,6,1,2,0.0,0.0,0.383,87.00000000000001,17.7,68.0,0.875,65.07407407407409,46.14,0,0,9
STP-19307,RT-0151,13.6,1,25.28,23.3,8,2,2,6,1,2,1.0,0.0,0.383,104.00000000000001,17.0,66.0,1.0,65.09871244635193,44.14,0,0,9
STP-43031,RT-0152,10.3,0,24.96,23.0,1,2,13,6,3,4,0.0,13.1,0.333,0.0,0.0,87.0,0.14285714285714285,65.11304347826086,61.870000000000005,1,0,10
STP-78664,RT-0152,17.1,0,39.27,36.2,2,2,13,6,3,4,0.0,0.0,0.333,10.3,10.3,80.0,0.2857142857142857,65.08839779005525,54.870000000000005,1,0,10
STP-52842,RT-0152,21.6,0,44.72,41.3,3,2,14,6,3,4,1.0,0.0,0.333,27.400000000000002,17.1,80.0,0.42857142857142855,64.96852300242132,54.870000000000005,1,0,10
STP-80151,RT-0152,8.6,0,19.79,18.3,4,2,15,6,3,4,0.0,0.0,0.333,49.0,21.6,74.0,0.5714285714285714,64.88524590163934,48.870000000000005,1,0,10
STP-33264,RT-0152,13.0,1,30.92,28.5,5,2,16,6,3,4,0.0,0.0,0.333,57.6,8.6,66.0,0.7142857142857143,65.09473684210526,31.060000000000002,1,0,10
STP-24126,RT-0152,15.8,1,34.32,31.7,6,2,16,6,3,4,0.0,0.0,0.333,70.6,13.0,60.0,0.8571428571428571,64.95899053627761,25.060000000000002,1,0,10
STP-69594,RT-0152,20.1,1,43.04,39.7,7,2,17,6,3,4,0.0,14.5,0.333,86.39999999999999,15.8,87.0,1.0,65.04785894206549,52.06,1,0,10
STP-79720,RT-0153,-1.4,0,9.37,6.2,1,0,18,3,2,0,1.0,16.0,0.017,0.0,0.0,74.0,0.1,90.6774193548387,62.54,0,0,1
STP-65878,RT-0153,-1.8,0,21.07,14.0,2,0,18,3,2,0,0.0,0.0,0.017,-1.4,-1.4,86.0,0.2,90.3,74.53999999999999,0,0,1
STP-47643,RT-0153,-2.2,0,29.54,19.7,3,0,19,3,2,0,0.0,0.0,0.017,-3.2,-1.8,80.0,0.3,89.96954314720813,68.53999999999999,0,0,1
